id;name;taxId;gender;dateOfBirth;status;externalCode;isEnriched;enrichedAt;enrichedBy;createdAt;createdBy;updatedAt;updatedBy;phone;email;lastOrderDate
1356;Diogo Guerra;673.015.824-71;M;1996-04-06;1;TDPH1669;False;;;2025-05-07T02:24:05;scunha;2025-05-07T02:24:05;scunha;5501106621726;diogo92@gmail.com;2025-10-22T22:21:51
1357;Bernardo Teixeira;25.461.073/0001-01;F;2001-01-15;1;;False;;;2025-07-01T03:55:54;marianevargas;2025-07-01T03:55:54;marianevargas;558468311137;bernardo50@gmail.com;2025-11-09T16:34:39
1358;Daniel Rezende;762.195.804-94;F;1971-08-08;1;;True;2024-12-28T09:56:31;siqueiraraquel;2024-10-01T17:27:47;lucas36;2024-10-01T17:27:47;lucas36;5502111552951;daniel6@ig.com.br;2025-09-21T12:34:56
1359;Levi Viana;831.645.907-84;F;1964-05-12;1;;True;2025-09-11T08:16:38;theodorocamara;2025-09-01T20:40:50;rafaelmoraes;2025-09-01T20:40:50;rafaelmoraes;8002423596;levi97@bol.com.br;2025-10-20T13:10:28
1360;Diego Monteiro;819.327.465-28;O;1992-05-21;2;TCAI5803;True;2025-11-25T12:17:54;theodoro70;2025-11-23T16:16:47;cavalcantimaria-luiza;2025-11-23T16:16:47;cavalcantimaria-luiza;3100786336;diego86@hotmail.com;
1361;Dr. Rodrigo Fonseca;36.459.017/0001-59;M;1958-03-04;1;ADWM2620;True;2025-05-25T17:30:19;lais50;2024-08-27T02:04:12;rduarte;2024-08-27T02:04:12;rduarte;4187572837;dr.80@bol.com.br;2025-11-15T20:51:29
1362;Isabel Pastor;249.063.851-33;M;1951-01-08;1;;False;;;2025-05-20T11:22:20;ravisousa;2025-05-20T11:22:20;ravisousa;554122584370;isabel68@bol.com.br;2025-11-08T13:09:37
1363;Manuela Sousa;345.182.970-32;F;1955-06-16;2;FSYR2585;False;;;2025-07-19T16:08:05;peixotoolivia;2025-07-19T16:08:05;peixotoolivia;6197873181;manuela78@yahoo.com.br;
1364;Manuela da Cunha;16.243.589/0001-99;F;1987-11-19;1;;False;;;2025-06-22T08:42:00;tda-cruz;2025-06-22T08:42:00;tda-cruz;3110971002;manuela58@uol.com.br;2025-10-05T11:24:22
1365;Maria Costa;725.138.960-68;F;1961-07-10;1;;False;;;2025-01-10T04:15:55;imelo;2025-01-10T04:15:55;imelo;5505174602492;maria64@bol.com.br;2025-08-17T20:56:10
1366;Pedro Henrique Ribeiro;704.921.865-02;M;1990-10-09;2;LGRG1974;False;;;2025-06-20T17:03:24;manuellacamara;2025-06-20T17:03:24;manuellacamara;4127687657;pedro84@uol.com.br;
1367;Joaquim Alves;24.108.753/0001-83;F;1977-05-02;1;GTBA6469;False;;;2025-04-29T12:15:59;monteiroarthur;2025-04-29T12:15:59;monteiroarthur;5506120313689;joaquim38@bol.com.br;2025-10-30T20:07:43
1368;Dr. Vitor Hugo Sales;31.469.705/0001-86;F;1987-04-15;1;;True;2025-09-21T09:18:36;pastorlarissa;2025-09-16T08:47:54;camargoeloa;2025-09-16T08:47:54;camargoeloa;8157012092;dr.55@gmail.com;2025-10-17T20:03:09
1369;Yuri Aparecida;95.341.806/0001-50;F;1964-03-26;2;HKEN9338;True;2025-11-22T12:18:04;correiaana-carolina;2025-05-14T06:42:41;qpastor;2025-05-14T06:42:41;qpastor;7103140697;yuri23@uol.com.br;
1370;Miguel Siqueira;410.789.352-97;F;2007-07-18;1;;True;2025-05-25T15:07:31;moreiraeduarda;2024-07-22T17:08:08;moraesotto;2024-07-22T17:08:08;moraesotto;3137287592;miguel99@yahoo.com.br;2025-07-19T22:33:44
1371;Thiago Leão;40.813.957/0001-71;;1965-09-23;1;;True;2025-08-23T03:34:19;jabreu;2025-05-04T01:40:38;kvargas;2025-05-04T01:40:38;kvargas;9003288586;thiago60@bol.com.br;2025-09-08T21:26:33
1372;Rafaela Macedo;07.435.981/0001-49;F;1967-09-22;2;;True;2025-11-25T07:14:05;ravi-lucca11;2025-08-31T09:32:09;xduarte;2025-08-31T09:32:09;xduarte;5501196683870;rafaela20@ig.com.br;
1373;João Lucas Lopes;640.781.352-26;M;1992-09-29;1;;True;2025-05-07T17:15:53;pmoraes;2025-03-09T05:21:46;nogueiraheitor;2025-03-09T05:21:46;nogueiraheitor;4103370764;joão78@yahoo.com.br;2025-08-24T12:49:09
1374;Dom Carvalho;792.841.506-20;O;2006-03-28;2;LBVS0254;True;2024-07-12T13:42:20;yuririos;2024-03-18T13:16:18;luiz-felipeda-paz;2024-03-18T13:16:18;luiz-felipeda-paz;3008793768;dom22@uol.com.br;2024-10-27T20:08:58
1375;Sarah da Costa;63.512.904/0001-16;M;1968-03-01;1;;True;2025-02-02T20:10:26;felipenascimento;2024-05-10T05:09:29;fogacaryan;2024-05-10T05:09:29;fogacaryan;5152999894;sarah83@ig.com.br;2025-10-11T18:35:40
1376;Diogo Mendes;54.091.268/0001-05;M;1972-01-02;2;;False;;;2025-11-10T05:06:31;nuneslunna;2025-11-10T05:06:31;nuneslunna;8135825184;diogo86@yahoo.com.br;
1377;Ana Carvalho;310.295.678-59;M;1969-11-15;2;LSAT5177;True;2025-01-19T08:47:31;ester58;2024-07-10T16:08:05;albuquerqueisabella;2024-07-10T16:08:05;albuquerqueisabella;552123330275;ana66@ig.com.br;2025-05-09T12:22:21
1378;Gael Aragão;026.857.314-07;F;1998-09-11;1;;True;2025-09-14T18:12:43;brendaribeiro;2025-08-09T02:34:24;larissa37;2025-08-09T02:34:24;larissa37;8191286545;gael64@ig.com.br;2025-09-23T09:54:35
1379;Alice Costela;287.350.619-95;M;2004-06-27;1;VVXP0082;False;;;2025-06-10T18:20:09;lrios;2025-06-10T18:20:09;lrios;5508147300208;alice90@bol.com.br;2025-07-26T19:50:44
1380;Sra. Alice Casa Grande;412.387.560-26;F;1989-05-06;1;;True;2025-09-11T12:13:39;costamilena;2025-05-12T04:53:20;santosfernando;2025-05-12T04:53:20;santosfernando;8447199492;sra.53@hotmail.com;2025-07-31T08:11:30
1381;Maria Sophia Pimenta;20.879.346/0001-19;M;1979-03-28;1;DHOU2968;False;;;2024-08-17T11:21:38;joanasales;2024-08-17T11:21:38;joanasales;8406175249;maria17@uol.com.br;2025-10-07T21:50:22
1382;Maria Luísa Moura;548.207.639-38;M;1954-06-16;2;;False;;;2025-09-19T23:43:35;amandacassiano;2025-09-19T23:43:35;amandacassiano;5506170634180;maria27@gmail.com;
1383;Luigi Santos;725.914.603-61;F;1969-11-03;1;;True;2025-10-12T09:25:57;alanaferreira;2025-07-15T11:36:37;mathias59;2025-07-15T11:36:37;mathias59;7190670670;luigi14@hotmail.com;2025-08-27T20:12:40
1384;Dra. Maria Cecília Costela;02.647.935/0001-90;M;1953-08-22;1;EQWL4290;True;2025-09-28T07:03:50;luarada-costa;2025-03-11T08:49:10;jda-cunha;2025-03-11T08:49:10;jda-cunha;5172190207;dra.36@yahoo.com.br;2025-10-01T11:14:29
1385;Anna Liz Pereira;437.892.056-56;F;2000-12-25;1;;True;2025-07-10T05:19:39;andradeana-julia;2025-05-12T05:08:34;jvieira;2025-05-12T05:08:34;jvieira;5506113245230;anna91@hotmail.com;2025-08-19T13:10:58
1386;Caleb Sá;103.459.786-84;F;1971-02-26;2;;False;;;2024-09-06T17:24:37;ksantos;2024-09-06T17:24:37;ksantos;6172314910;caleb85@bol.com.br;2025-05-17T15:38:39
1387;Enrico Sampaio;167.943.085-84;F;1985-01-12;1;VHZL6305;False;;;2025-05-26T00:58:58;amanda02;2025-05-26T00:58:58;amanda02;553199932799;enrico33@yahoo.com.br;2025-10-11T18:35:30
1388;Srta. Manuella Moura;65.043.829/0001-17;F;1952-07-10;1;;False;;;2024-12-06T02:37:08;xsousa;2024-12-06T02:37:08;xsousa;6133170919;srta.22@uol.com.br;2025-10-27T10:21:45
1389;Dr. Luiz Miguel Leão;04.325.761/0001-74;M;1975-04-14;2;KJRB4501;True;2025-11-20T22:25:07;agatha91;2025-09-19T02:22:37;goncalvesbarbara;2025-09-19T02:22:37;goncalvesbarbara;6154595028;dr.13@bol.com.br;
1390;Carolina Mendonça;615.284.793-19;F;1993-07-26;2;;False;;;2024-03-27T05:47:38;lribeiro;2024-03-27T05:47:38;lribeiro;8167296095;carolina54@hotmail.com;2025-02-28T11:38:31
1391;Marcelo da Mata;53.684.107/0001-62;M;1997-07-10;2;;True;2025-10-23T19:48:48;pimentaagatha;2024-03-27T13:24:17;danielrocha;2024-03-27T13:24:17;danielrocha;2142488284;marcelo13@uol.com.br;2024-11-29T20:56:41
1392;Marcela Almeida;129.457.608-94;M;2000-02-20;1;DQHN8393;True;2025-09-04T20:50:18;fda-rocha;2024-12-17T20:35:50;maria05;2024-12-17T20:35:50;maria05;1126138076;marcela13@hotmail.com;2025-08-13T11:30:44
1393;Sr. Leandro Borges;62.195.408/0001-13;M;1959-04-16;1;LEEI9363;True;2024-11-20T22:09:25;jose42;2024-03-30T01:57:19;pietra91;2024-03-30T01:57:19;pietra91;7164187420;sr.74@hotmail.com;2025-11-26T20:46:59
1394;Zoe Rios;809.765.413-00;M;1951-08-29;2;RCDI6199;True;2025-10-13T15:51:17;gvargas;2025-09-17T15:37:12;otto01;2025-09-17T15:37:12;otto01;8481594532;zoe60@ig.com.br;
1395;Pietra Aragão;751.382.906-30;F;1974-04-11;1;NDKG7249;False;;;2025-04-20T05:56:13;olivia71;2025-04-20T05:56:13;olivia71;553150852997;pietra62@yahoo.com.br;2025-11-17T12:10:25
1396;Sr. Cauã Machado;37.190.264/0001-65;M;1963-03-03;1;;True;2025-08-18T00:13:49;zcamargo;2024-03-15T14:58:32;ana-juliateixeira;2024-03-15T14:58:32;ana-juliateixeira;3199909208;sr.37@ig.com.br;2025-08-02T20:20:13
1397;Luara Silveira;153.480.269-05;F;2004-05-05;1;;True;2024-12-08T04:42:20;zoe59;2024-06-06T03:39:46;joanapimenta;2024-06-06T03:39:46;joanapimenta;557184792477;luara2@uol.com.br;2025-10-27T11:31:50
1398;Emanuella Cardoso;906.381.742-87;M;1982-07-10;1;;False;;;2025-05-18T05:33:11;da-mataasafe;2025-05-18T05:33:11;da-mataasafe;7166559431;emanuella72@ig.com.br;2025-09-21T08:37:59
1399;Dr. Nathan Monteiro;710.936.452-61;F;1965-09-26;1;;True;2025-07-09T13:09:14;beatrizjesus;2025-04-28T06:27:49;pedro54;2025-04-28T06:27:49;pedro54;3155396771;dr.88@gmail.com;2025-09-18T19:34:18
1400;Renan Brito;58.190.346/0001-80;M;1950-12-11;1;;True;2025-11-23T21:40:50;isadora94;2025-07-20T03:27:25;lnunes;2025-07-20T03:27:25;lnunes;557198092397;renan44@hotmail.com;2025-10-06T11:39:33
1401;Dr. Erick Jesus;96.437.850/0001-20;F;1994-08-21;2;;True;2025-08-26T21:28:56;santosfernanda;2024-02-15T12:04:38;marinaaraujo;2024-02-15T12:04:38;marinaaraujo;2140386820;dr.58@hotmail.com;2025-03-13T11:05:02
1402;Otávio Castro;156.347.890-01;M;2004-12-12;2;EJFY6849;True;2025-05-16T19:16:06;cirinogiovanna;2024-09-06T19:54:03;mendoncalarissa;2024-09-06T19:54:03;mendoncalarissa;557185598421;otávio88@uol.com.br;2025-04-23T12:37:06
1403;Lucca Almeida;506.274.138-62;F;1993-10-19;1;;False;;;2024-09-29T11:29:14;maria-clara14;2024-09-29T11:29:14;maria-clara14;3120549852;lucca6@yahoo.com.br;2025-07-12T21:23:53
1404;Francisco Fonseca;065.739.824-10;O;1977-07-19;1;CDBD3911;True;2024-07-25T17:58:43;aragaoleticia;2024-01-17T00:32:19;da-rosaolivia;2024-01-17T00:32:19;da-rosaolivia;5508139946972;francisco79@yahoo.com.br;2025-11-26T14:30:57
1405;Vinícius Borges;24.018.967/0001-69;F;1982-07-29;2;;True;2024-08-01T07:25:28;vitor-gabriel44;2024-03-03T14:58:18;da-costaisabel;2024-03-03T14:58:18;da-costaisabel;7174349967;vinícius96@gmail.com;2025-05-31T18:12:17
1406;Dra. Hadassa Vargas;096.527.384-92;M;1957-08-28;1;;False;;;2024-06-18T05:57:47;benicio66;2024-06-18T05:57:47;benicio66;5502176763345;dra.74@bol.com.br;2025-06-26T20:39:45
1407;Sr. Thales Camargo;751.430.692-70;M;1985-05-28;1;IUMC5826;False;;;2025-05-04T13:20:24;emontenegro;2025-05-04T13:20:24;emontenegro;5501150459173;sr.94@ig.com.br;2025-09-05T23:58:39
1408;Sra. Mariana Novaes;109.326.478-04;M;2000-06-05;2;;False;;;2025-02-13T14:54:31;ngoncalves;2025-02-13T14:54:31;ngoncalves;5508419256494;sra.41@ig.com.br;
1409;Diego Freitas;79.182.065/0001-55;M;1950-05-23;2;DPHL9608;False;;;2025-10-27T10:39:59;ryanrios;2025-10-27T10:39:59;ryanrios;555139970048;diego36@yahoo.com.br;
1410;Calebe Azevedo;29.341.768/0001-00;M;1978-01-29;1;TLJU6514;True;2025-11-11T11:14:45;alexandrecampos;2025-06-25T20:06:57;novaesian;2025-06-25T20:06:57;novaesian;5507173886988;calebe2@hotmail.com;2025-11-27T20:47:43
1411;Vitor Gabriel Casa Grande;071.428.659-11;M;1974-06-05;1;SMCX1216;True;2025-04-27T18:59:33;thiago58;2025-02-14T05:12:53;qlima;2025-02-14T05:12:53;qlima;7181994121;vitor83@ig.com.br;2025-10-09T19:01:12
1412;Benjamim das Neves;143.067.958-10;M;1951-09-01;1;NVJD8493;False;;;2025-06-21T09:20:59;vdas-neves;2025-06-21T09:20:59;vdas-neves;5506127479838;benjamim17@uol.com.br;2025-11-24T12:58:35
1413;Heloísa Lopes;239.146.857-19;M;2002-06-14;1;LCDS5777;True;2025-11-13T01:34:08;isissilveira;2024-10-18T04:03:10;bpires;2024-10-18T04:03:10;bpires;8427286790;heloísa80@ig.com.br;2025-09-29T12:35:07
1414;Srta. Natália Macedo;412.705.398-41;;1980-10-13;1;;True;2025-03-24T12:07:44;ana-liz83;2024-10-26T04:53:39;mouraanthony-gabriel;2024-10-26T04:53:39;mouraanthony-gabriel;8485357775;srta.4@yahoo.com.br;2025-09-01T19:51:08
1415;Bryan Sales;902.318.654-06;F;1982-11-06;1;JILB8932;False;;;2025-02-06T02:01:43;montenegrojoao-miguel;2025-02-06T02:01:43;montenegrojoao-miguel;554161427345;bryan86@gmail.com;2025-08-23T20:45:10
1416;Maria Cecília Lima;43.219.850/0001-98;O;1969-09-27;2;;True;2025-10-24T07:51:47;rleao;2025-08-22T09:34:46;maria-sophiaborges;2025-08-22T09:34:46;maria-sophiaborges;9001606034;maria85@hotmail.com;
1417;Isaac Montenegro;396.280.147-22;F;1976-07-08;1;;True;2025-05-17T07:56:48;novaesclarice;2025-03-22T18:32:47;irodrigues;2025-03-22T18:32:47;irodrigues;5508197126587;isaac31@bol.com.br;2025-10-02T12:46:14
1418;Gael Henrique Farias;671.542.803-44;F;1958-10-06;2;;False;;;2025-05-30T00:42:15;milena71;2025-05-30T00:42:15;milena71;5505196723708;gael15@hotmail.com;
1419;Joana Araújo;159.438.627-73;M;1996-01-28;1;;False;;;2025-02-02T23:43:25;camilada-cunha;2025-02-02T23:43:25;camilada-cunha;6158894661;joana25@hotmail.com;2025-09-18T16:49:07
1420;Srta. Pietra Sousa;814.290.567-11;M;1985-05-19;2;;True;2025-11-10T00:53:47;cecilia28;2025-09-17T18:36:32;gbrito;2025-09-17T18:36:32;gbrito;8437498070;srta.35@uol.com.br;
1421;Catarina Vargas;514.867.903-48;F;1954-06-16;2;;True;2025-08-12T08:40:39;qdias;2025-01-04T03:51:53;costelanatalia;2025-01-04T03:51:53;costelanatalia;8003933671;catarina26@ig.com.br;2025-05-13T21:06:07
1422;Heloísa Pastor;518.249.036-42;F;1964-09-05;1;;True;2025-08-27T07:42:23;ana-julia27;2024-08-01T05:40:16;ayllaleao;2024-08-01T05:40:16;ayllaleao;5503121658732;heloísa94@bol.com.br;2025-09-30T21:23:59
1423;Maria Flor Almeida;210.578.943-97;F;2005-02-12;1;;True;2025-05-05T21:02:30;joao-vitorda-cruz;2025-04-04T11:17:16;usales;2025-04-04T11:17:16;usales;4188907737;maria82@yahoo.com.br;2025-10-02T21:01:50
1424;Melissa Dias;84.910.735/0001-42;M;1952-06-21;2;;True;2025-11-17T14:37:45;brayan77;2025-03-26T06:25:54;marcelonovaes;2025-03-26T06:25:54;marcelonovaes;1115289659;melissa14@bol.com.br;
1425;José Leão;753.980.164-66;M;1989-06-07;2;EAJW1760;True;2025-09-15T18:07:28;calebepires;2025-06-29T12:44:19;matheusmacedo;2025-06-29T12:44:19;matheusmacedo;5508400644164;josé13@bol.com.br;
1426;Sra. Marina Teixeira;25.864.091/0001-34;M;1975-09-28;2;;True;2025-11-28T11:14:22;eduardo09;2025-05-12T03:14:05;mayamachado;2025-05-12T03:14:05;mayamachado;2189844031;sra.10@hotmail.com;
1427;Sra. Luna Siqueira;609.487.531-10;F;1989-11-21;1;HMTH6970;True;2025-08-16T05:08:17;aparecidamaria-flor;2025-04-02T11:21:20;vieiramariane;2025-04-02T11:21:20;vieiramariane;5154138033;sra.79@hotmail.com;2025-11-07T08:11:37
1428;Camila Gonçalves;517.849.236-64;M;1990-09-04;2;KWCN1157;True;2025-04-22T04:34:51;tmendonca;2024-06-04T00:34:02;valentinasiqueira;2024-06-04T00:34:02;valentinasiqueira;5502110985343;camila21@uol.com.br;2025-03-30T12:41:55
1429;Vitória Vasconcelos;490.287.653-10;M;1962-12-31;1;;False;;;2024-11-08T16:55:08;wcavalcanti;2024-11-08T16:55:08;wcavalcanti;8468541914;vitória60@hotmail.com;2025-11-18T19:30:48
1430;Maria Julia Almeida;014.958.237-41;F;1989-04-27;2;;False;;;2024-06-06T07:00:44;rezendeisaac;2024-06-06T07:00:44;rezendeisaac;5504166524358;maria65@ig.com.br;
1431;Breno Machado;394.520.817-32;F;1963-08-06;1;;True;2025-03-18T09:12:53;heloisa79;2024-11-16T18:28:16;fda-cunha;2024-11-16T18:28:16;fda-cunha;554123833806;breno77@uol.com.br;2025-07-21T10:33:52
1432;Sra. Luiza Rios;280.653.417-80;M;1950-01-22;1;QIDH6253;True;2025-07-13T16:30:41;brunabarbosa;2025-01-15T06:14:49;mariah33;2025-01-15T06:14:49;mariah33;551142912631;sra.89@yahoo.com.br;2025-07-12T21:52:17
1433;Lorenzo Caldeira;780.329.165-12;F;1980-08-25;1;;True;2025-11-27T20:46:51;marcela14;2025-08-26T21:10:26;abreugiovanna;2025-08-26T21:10:26;abreugiovanna;5158458796;lorenzo59@yahoo.com.br;2025-11-05T20:40:29
1434;Pedro Miguel Moreira;301.782.649-03;M;1973-09-01;2;;True;2025-09-19T17:43:25;beniciocampos;2024-06-21T01:22:30;benjamimmendonca;2024-06-21T01:22:30;benjamimmendonca;5508424513040;pedro95@gmail.com;2025-05-24T16:45:48
1435;Maria Luísa da Costa;516.342.809-89;F;1971-03-18;2;IZES4451;True;2025-11-24T20:35:43;luiz-otaviovieira;2025-10-19T02:31:26;pastordaniel;2025-10-19T02:31:26;pastordaniel;8115656396;maria58@bol.com.br;
1436;Srta. Manuela Cassiano;234.598.017-60;F;1995-07-04;1;ROTJ4464;True;2025-07-15T20:16:16;macedoisabel;2025-01-14T14:11:51;mouraantonella;2025-01-14T14:11:51;mouraantonella;554112394630;srta.20@hotmail.com;2025-11-24T11:44:59
1437;Maria Sophia Melo;439.076.825-56;O;2001-01-16;2;;False;;;2025-10-04T02:48:54;ocorreia;2025-10-04T02:48:54;ocorreia;5501167713988;maria56@ig.com.br;
1438;Bruna Cunha;021.345.796-25;F;1982-04-17;1;;False;;;2024-01-31T03:07:50;ysiqueira;2024-01-31T03:07:50;ysiqueira;5507154748930;bruna32@uol.com.br;2025-08-25T21:27:53
1439;Henrique Câmara;910.653.784-75;M;1982-02-21;1;DXQF5215;True;2024-10-19T16:36:59;icostela;2024-07-24T07:01:17;rafaelgoncalves;2024-07-24T07:01:17;rafaelgoncalves;553162217361;henrique49@yahoo.com.br;2025-11-16T11:41:44
1440;Luiz Henrique Azevedo;201.739.548-04;F;1973-09-04;2;;True;2025-07-04T14:35:17;aylamonteiro;2024-06-30T23:53:06;diaseduardo;2024-06-30T23:53:06;diaseduardo;8462386636;luiz37@bol.com.br;2024-09-06T20:38:43
1441;Maitê Rodrigues;416.890.327-31;F;1979-04-15;2;;False;;;2025-11-02T13:22:02;maria-eduarda18;2025-11-02T13:22:02;maria-eduarda18;5507185555378;maitê25@hotmail.com;
1442;Fernando Albuquerque;421.579.368-82;M;1974-06-25;1;HWEM1617;False;;;2024-08-08T04:44:07;limaeduardo;2024-08-08T04:44:07;limaeduardo;551109729069;fernando48@ig.com.br;2025-07-11T22:56:24
1443;Catarina Fernandes;652.134.098-06;F;1981-02-22;1;NYDJ7705;False;;;2024-07-27T16:01:43;zpacheco;2024-07-27T16:01:43;zpacheco;5508487069809;catarina53@uol.com.br;2025-07-19T23:32:10
1444;Sra. Maria Laura Monteiro;425.087.369-29;F;1969-02-04;2;;False;;;2024-01-27T18:59:24;arthur-gabrielmartins;2024-01-27T18:59:24;arthur-gabrielmartins;557128105553;sra.72@gmail.com;2024-08-21T21:37:35
1445;Nicolas Duarte;302.965.418-42;F;1988-10-03;1;;False;;;2025-04-27T08:06:33;isisrios;2025-04-27T08:06:33;isisrios;5505164719797;nicolas7@ig.com.br;2025-08-26T21:08:08
1446;Srta. Luísa Campos;81.526.907/0001-90;M;1989-02-12;1;;True;2025-09-19T20:53:51;jesusbenjamin;2025-03-28T11:41:04;isampaio;2025-03-28T11:41:04;isampaio;8159882876;srta.20@bol.com.br;2025-07-12T23:13:57
1447;Ravy Silveira;193.408.275-97;M;1970-03-09;1;;True;2025-11-16T19:42:01;jda-mata;2025-04-10T15:10:30;eduardocassiano;2025-04-10T15:10:30;eduardocassiano;557101948608;ravy88@uol.com.br;2025-10-12T21:37:16
1448;Maya Melo;791.284.365-55;;1963-06-30;1;;True;2025-08-05T00:12:56;souzajulia;2025-04-09T05:39:02;ana-julia49;2025-04-09T05:39:02;ana-julia49;5501171235524;maya66@gmail.com;2025-09-13T15:39:55
1449;Yan Andrade;159.376.402-25;F;1971-05-29;1;;True;2024-11-07T06:05:13;svasconcelos;2024-03-07T18:21:00;diego22;2024-03-07T18:21:00;diego22;8001379659;yan88@yahoo.com.br;2025-10-06T10:56:55
1450;Maysa Pacheco;960.712.385-95;M;1950-03-24;1;IIHS6579;True;2025-06-06T13:32:21;xandrade;2025-05-31T20:27:27;theolopes;2025-05-31T20:27:27;theolopes;5178167918;maysa40@yahoo.com.br;2025-11-27T21:22:12
1451;Maria Flor da Paz;183.659.074-10;F;1999-10-31;1;;True;2025-08-22T00:22:04;abreujose-pedro;2025-07-21T08:51:17;ycassiano;2025-07-21T08:51:17;ycassiano;4101423423;maria4@bol.com.br;2025-10-23T10:26:18
1452;Olívia Viana;204.586.793-56;M;1954-04-08;2;;True;2025-11-27T11:37:01;pimentacaio;2025-11-26T22:05:21;noah71;2025-11-26T22:05:21;noah71;5108700559;olívia26@ig.com.br;
1453;Matteo Aragão;729.456.103-61;F;2006-02-12;2;;False;;;2025-11-10T11:26:33;isisramos;2025-11-10T11:26:33;isisramos;558428640221;matteo96@hotmail.com;
1454;Murilo da Rosa;574.830.291-88;F;1986-01-29;2;;True;2025-11-16T01:03:53;jose83;2025-09-24T03:11:56;francisco51;2025-09-24T03:11:56;francisco51;5502169049981;murilo34@uol.com.br;
1455;Juan Camargo;09.231.586/0001-70;F;1993-01-01;2;;False;;;2025-10-17T02:43:56;isaque42;2025-10-17T02:43:56;isaque42;5507104851128;juan72@bol.com.br;
1456;Calebe Cardoso;073.164.528-62;;1995-12-20;1;;True;2025-09-23T14:26:35;anthonybarbosa;2024-06-18T18:00:01;bsilveira;2024-06-18T18:00:01;bsilveira;1139078488;calebe5@ig.com.br;2025-09-28T22:07:29
1457;Olivia Carvalho;45.803.671/0001-29;O;1982-07-20;1;URVM7098;True;2025-04-09T12:10:00;karagao;2024-11-01T11:18:14;ioliveira;2024-11-01T11:18:14;ioliveira;5503145620980;olivia24@bol.com.br;2025-07-01T13:13:42
1458;João Guilherme Casa Grande;06.482.517/0001-40;M;1976-07-08;2;;False;;;2025-11-07T07:43:33;ravy24;2025-11-07T07:43:33;ravy24;5501196541026;joão90@gmail.com;
1459;Otávio Monteiro;75.639.481/0001-89;F;1959-12-12;1;;False;;;2025-08-16T17:10:34;ana-liz24;2025-08-16T17:10:34;ana-liz24;8003035884;otávio57@bol.com.br;2025-11-28T21:32:03
1460;Emilly Pinto;837.462.195-82;F;1973-11-07;2;;True;2024-10-04T19:42:41;correiakamilly;2024-05-26T08:10:55;kda-luz;2024-05-26T08:10:55;kda-luz;3129712842;emilly44@ig.com.br;2025-03-14T12:53:58
1461;Srta. Stephany Nunes;01.983.564/0001-54;M;2001-11-15;1;;False;;;2025-06-05T07:14:05;mariahleao;2025-06-05T07:14:05;mariahleao;5503195543686;srta.93@gmail.com;2025-09-09T21:14:24
1462;Luiz Otávio Moura;95.827.364/0001-56;F;2007-01-18;1;;True;2025-05-28T10:22:51;joaquimbarbosa;2024-06-09T18:33:03;allanagarcia;2024-06-09T18:33:03;allanagarcia;553139518484;luiz75@hotmail.com;2025-11-21T13:52:26
1463;Nina Nascimento;784.305.296-83;F;1971-02-21;1;JWRA0419;True;2025-05-22T12:15:16;bferreira;2025-03-28T14:35:05;lporto;2025-03-28T14:35:05;lporto;558111256463;nina63@yahoo.com.br;2025-10-16T20:12:49
1464;Srta. Ana Clara da Luz;56.371.840/0001-15;F;2004-07-05;2;;False;;;2025-08-16T13:14:08;mendoncaesther;2025-08-16T13:14:08;mendoncaesther;1103124211;srta.66@bol.com.br;
1465;Vitória Pinto;56.932.174/0001-47;M;1954-08-07;1;;True;2024-02-15T10:19:32;smachado;2024-02-04T20:39:17;pietro66;2024-02-04T20:39:17;pietro66;5009835595;vitória22@bol.com.br;2025-06-16T22:34:21
1466;João Pedro Costa;017.358.962-68;F;1989-03-09;1;;True;2025-11-04T05:00:30;isabelnogueira;2025-09-12T16:06:01;afonseca;2025-09-12T16:06:01;afonseca;558120041891;joão79@hotmail.com;2025-10-24T12:10:52
1467;Lucca Aragão;91.250.748/0001-06;M;1973-11-15;1;NUYL2147;False;;;2025-04-04T10:17:22;lunnasiqueira;2025-04-04T10:17:22;lunnasiqueira;5506100828752;lucca87@bol.com.br;2025-08-25T18:48:35
1468;Ana Laura Moreira;923.416.570-52;M;2004-11-29;2;IQAY3202;True;2025-10-18T09:28:56;isabella80;2025-02-21T02:31:01;rodriguesjade;2025-02-21T02:31:01;rodriguesjade;5508413561942;ana13@gmail.com;2025-04-29T13:21:48
1469;Lívia Pacheco;318.469.075-00;M;2002-04-03;1;;False;;;2025-10-25T14:02:56;vguerra;2025-10-25T14:02:56;vguerra;4170602892;lívia53@bol.com.br;2025-11-15T20:53:07
